"Record Date","Agency Bureau Indicator","Agency Name","Bureau Name","Total Eligible Debt Amount","Total Eligible Debt Count","Eligible Debt Referred Amount","Eligible Debt Referred Count","Eligible Debt Not Referred Amount","Eligible Debt Not Referred Count","Compliance Rate Amount","Compliance Rate Count","CFO Agency Indicator","Fiscal Year","Fiscal Quarter Number","Calendar Year","Calendar Quarter Number","Calendar Month Number","Calendar Day Number"
"2023-12-31","Agency","Department of the Interior","null","92190181","33081","92185910","33028","4271","53","99.99536718557913","99.83978718902088","CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Bureau of Indian Affairs","29262580","29179","29258310","29126","4270","53","99.98540798521525","99.81836252099113","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Bureau of Land Management","9044071","347","9044071","347","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Bureau of Ocean Energy Mgmt., Reg & Enf","1333","1","1333","1","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Bureau of Reclamation","7391411","64","7391411","64","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Bureau of Safety and Environmental Enf.","14064","2","14064","2","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Fish and Wildlife Service","807789","98","807789","98","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Geological Survey","149827","453","149827","453","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","National Park Service","8558522","1974","8558522","1974","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Office of Natural Resources Revenue","27915764","548","27915764","548","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Office of Surface Mining","9022540","402","9022539","402","1","0","99.99998891664653","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Interior","Office of the Secretary","22280","13","22280","13","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Department of the Treasury","null","46827394","4685","46298149","4671","529245","14","98.86979617101905","99.70117395944504","CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Bureau of Engraving and Printing","360275","4","0","0","360275","4","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Bureau of the Fiscal Service","13531024","3231","13531024","3231","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Community Dev Financial Inst Fund","3623095","7","3623095","7","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Comptroller of the Currency","1395649","25","1392107","21","3542","4","99.74621126085427","84.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","D.C. Pension Program","1504438","21","1504438","21","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Departmental Offices","20955124","1323","20934901","1321","20223","2","99.9034937707837","99.848828420257","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Financial Crimes Enforcement Network","1544945","3","1544945","3","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Interest on Tax/Deposit of Earnings","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Internal Revenue Service","38820","38","38820","38","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","International Monetary Funds","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Office of Financial Research","521","2","268","1","253","1","51.43953934740883","50.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Office of Sec International Affairs","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Office of the Secretary","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Pandemic Receivables","3701819","6","3701819","6","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Spec Insp Gen-Troubled Asset Rel Prog","3916","1","3916","1","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Tobacco Tax and Trade","1000","1","1000","1","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Treasury Forfeiture Fund","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Treasury Franchise Fund","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","Treasury IG for Tax Admin","267","2","267","2","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","U.S. Mint","166501","21","21549","18","144952","3","12.942264611023358","85.71428571428571","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Department of the Treasury","U.S. Treasury IG Office","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Environmental Protection Agency","null","28420411","248","28413732","246","6679","2","99.97649928426439","99.19354838709677","CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Environmental Protection Agency","Environmental Protection Agency","28420411","248","28413732","246","6679","2","99.97649928426439","99.19354838709677","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Equal Employment Opportunity Commission","null","18953","16","18953","16","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Equal Employment Opportunity Commission","Equal Employment Opportunity Commission","18953","16","18953","16","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Export - Import  Bank","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Export - Import  Bank","Export-Import Bank","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Farm Credit Administration","null","630","1","630","1","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Farm Credit Administration","Farm Credit Administration","630","1","630","1","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Farm Credit Administration","Farm Credit System Insurance Corporation","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Communications Commission","null","251442520","13197","251442520","13197","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Communications Commission","Federal Communications Commission","251442520","13197","251442520","13197","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Deposit Insurance Corporation","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Deposit Insurance Corporation","Federal Deposit Insurance Corporation","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Election Commission","null","2928612","380","2928612","380","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Election Commission","Federal Election Commission","2928612","380","2928612","380","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Labor Relations Authority","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Labor Relations Authority","Federal Labor Relations Authority","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Maritime Commission","null","397569","6","397569","6","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Maritime Commission","Salaries and Expenses","397569","6","397569","6","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Mediation/Conciliation Service","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Mediation/Conciliation Service","Federal Mediation/Conciliation Service","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Federal Trade Commission","null","652607559","67","652607559","67","0","0","100.0","100.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Federal Trade Commission","Federal Trade Commission","652607559","67","652607559","67","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Funds Appropriated to the President","null","1237938","8","1878","1","1236060","7","0.15170388177760114","12.5","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","African Development Foundation","1878","1","1878","1","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","Defense Security Assistance Agency","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","Executive Branch","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","Inter-American Foundation","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","Peace Corps","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Funds Appropriated to the President","Trade and Development Agency","1236060","7","0","0","1236060","7","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","General Services Administration","null","10115910","379","10115910","379","0","0","100.0","100.0","CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","General Services Administration","General Services Administration","10115910","379","10115910","379","0","0","100.0","100.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legis Branch-Library of Congress","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legis Branch-Library of Congress","Library of Congress","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legislative Branch - U.S. House/Senate","null","325235","230","0","0","325235","230","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legislative Branch - U.S. House/Senate","U.S. House of Representatives","325235","230","0","0","325235","230","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legislative Branch-CBO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legislative Branch-CBO","Congressional Budget Office","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legislative Branch-GAO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legislative Branch-GAO","Government Accountability Office","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legislative Branch-GPO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legislative Branch-GPO","Government Publishing Office","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
"2023-12-31","Agency","Legislative Branch-Office of Tech.","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","1","2023","4","12","31"
"2023-12-31","Bureau","Legislative Branch-Office of Tech.","Medicaid & CHIP Payment & Access Comm.","0","0","0","0","0","0","0.0","0.0","null","2024","1","2023","4","12","31"
